Tile_+054_+033_L19_0000020t1.fbx,5443.82,3352.68,5483.82,3400.34
Tile_+054_+033_L19_0000100t2.fbx,5399.66,3299.66,5450.25,3350.25
Tile_+054_+033_L19_0000110.fbx,5449.75,3299.66,5498.45,3350.25
Tile_+054_+033_L19_0000120.fbx,5399.66,3349.75,5448.69,3366.79
Tile_+054_+033_L19_0000130t2.fbx,5448.19,3349.75,5496.72,3400.34
Tile_+054_+033_L19_0000140t4.fbx,5399.66,3299.66,5450.25,3350.25
Tile_+054_+033_L19_0000150t4.fbx,5449.75,3299.66,5500.34,3350.25
Tile_+054_+033_L19_0000160t3.fbx,5399.66,3349.75,5450.25,3400.34
Tile_+054_+033_L19_0000170t5.fbx,5449.75,3349.75,5500.34,3400.34
Tile_+054_+034_L19_0000000t1.fbx,5482.14,3399.66,5495.67,3421.41
Tile_+054_+034_L19_0000010t1.fbx,5473.17,3399.66,5497.93,3429.8
Tile_+054_+034_L19_0000100t1.fbx,5471.56,3399.66,5500.34,3430.16
Tile_+054_+034_L19_0000110t3.fbx,5399.66,3399.66,5450.25,3450.25
Tile_+054_+034_L19_0000120t5.fbx,5449.75,3399.66,5500.34,3450.25
Tile_+054_+034_L19_0000130t3.fbx,5399.66,3449.75,5450.25,3500.34
Tile_+054_+034_L19_0000140t3.fbx,5449.75,3449.75,5500.34,3500.34
Tile_+054_+035_L19_0000000t3.fbx,5399.66,3499.66,5450.25,3550.25
Tile_+054_+035_L19_0000010t3.fbx,5449.75,3499.66,5500.34,3550.25
Tile_+054_+035_L19_0000020t3.fbx,5399.66,3549.75,5450.25,3600.34
Tile_+054_+035_L19_0000030t3.fbx,5449.75,3549.75,5500.34,3600.34
Tile_+054_+036_L19_0000000t2.fbx,5399.66,3613.07,5426.85,3669.77
Tile_+054_+036_L19_0000010.fbx,5405.37,3599.66,5439.51,3650.25
Tile_+054_+036_L19_0000020t2.fbx,5399.66,3649.75,5441.3,3700.34
Tile_+054_+036_L19_0000100t1.fbx,5410.06,3599.66,5469.84,3650.25
Tile_+054_+036_L19_0000110t1.fbx,5406,3649.75,5452.57,3700.34
Tile_+054_+036_L19_0000120t4.fbx,5452.07,3649.75,5500.34,3700.34
Tile_+054_+036_L19_0000130t6.fbx,5399.66,3599.66,5450.25,3650.25
Tile_+054_+036_L19_0000140t6.fbx,5449.75,3599.66,5500.34,3650.25
Tile_+054_+036_L19_0000150t3.fbx,5399.66,3649.75,5450.25,3700.34
Tile_+054_+036_L19_0000160t4.fbx,5449.75,3649.75,5500.35,3700.34
Tile_+054_+037_L19_0000000t1.fbx,5419.48,3717.36,5439.54,3759.26
Tile_+054_+037_L19_0000020t1.fbx,5439.02,3754.53,5451.6,3792.49
Tile_+054_+037_L19_0000100.fbx,5399.66,3699.66,5418.86,3708.92
Tile_+054_+037_L19_0000120.fbx,5451.27,3789.53,5455.08,3800.4
Tile_+054_+037_L19_0001000.fbx,5399.66,3699.66,5441.01,3710.8
Tile_+054_+037_L19_0001010t2.fbx,5399.66,3699.66,5470.4,3736.14
Tile_+054_+037_L19_0001100t4.fbx,5399.66,3699.66,5450.25,3750.25
Tile_+054_+037_L19_0001110t3.fbx,5399.65,3749.75,5450.25,3800.34
Tile_+054_+037_L19_0001120t3.fbx,5449.75,3749.75,5500.34,3800.34
Tile_+054_+037_L19_0001130.fbx,5449.75,3699.66,5473.05,3714.11
Tile_+054_+037_L19_0001140t3.fbx,5449.75,3699.66,5500.34,3750.25
Tile_+054_+038_L19_0000000t3.fbx,5399.65,3799.66,5450.25,3850.25
Tile_+054_+038_L19_0000010t3.fbx,5449.75,3799.66,5500.34,3850.25
Tile_+054_+038_L19_0000020t3.fbx,5399.66,3849.75,5450.25,3900.34
Tile_+054_+038_L19_0000030t3.fbx,5449.75,3849.75,5500.34,3900.34
Tile_+055_+031_L19_0000000.fbx,5576.85,3099.66,5591.69,3115.33
Tile_+055_+031_L19_0000010t1.fbx,5588.53,3099.66,5600.34,3121.81
Tile_+055_+031_L19_0000100.fbx,5514.02,3099.66,5553.47,3106.74
Tile_+055_+031_L19_0000110t1.fbx,5552.97,3099.66,5600.34,3121.45
Tile_+055_+031_L19_0000120t4.fbx,5499.66,3099.66,5550.25,3150.25
Tile_+055_+031_L19_0000130t4.fbx,5549.75,3099.66,5600.34,3150.25
Tile_+055_+031_L19_0000140t3.fbx,5499.65,3149.75,5550.25,3200.34
Tile_+055_+031_L19_0000150t3.fbx,5549.75,3149.75,5600.34,3200.38
Tile_+055_+032_L19_0000000t6.fbx,5499.66,3199.66,5550.25,3250.25
Tile_+055_+032_L19_0000010t6.fbx,5549.75,3199.66,5600.34,3250.25
Tile_+055_+032_L19_0000020t6.fbx,5499.66,3249.75,5550.25,3300.34
Tile_+055_+032_L19_0000030t5.fbx,5549.75,3249.75,5600.34,3300.34
Tile_+055_+033_L19_0000000t1.fbx,5499.66,3364.97,5558.17,3386.39
Tile_+055_+033_L19_0000010.fbx,5499.66,3346.51,5550.25,3372.96
Tile_+055_+033_L19_0000020t3.fbx,5549.75,3316.23,5600.34,3368.26
Tile_+055_+033_L19_0000100.fbx,5499.66,3299.66,5550.25,3361.27
Tile_+055_+033_L19_0000110t1.fbx,5549.75,3299.66,5600.34,3347.19
Tile_+055_+033_L19_0000120t4.fbx,5499.66,3299.66,5550.25,3350.25
Tile_+055_+033_L19_0000130t3.fbx,5549.75,3299.66,5600.34,3350.25
Tile_+055_+033_L19_0000140t4.fbx,5499.66,3349.75,5550.25,3400.34
Tile_+055_+033_L19_0000150t3.fbx,5549.75,3349.75,5600.34,3400.34
Tile_+055_+034_L19_0000000t3.fbx,5499.66,3399.66,5550.25,3450.25
Tile_+055_+034_L19_0000010t3.fbx,5549.75,3399.66,5600.34,3450.25
Tile_+055_+034_L19_0000020t3.fbx,5499.66,3449.75,5550.25,3500.34
Tile_+055_+034_L19_0000030t3.fbx,5549.75,3449.75,5600.34,3500.34
Tile_+055_+035_L19_0000000t3.fbx,5499.66,3499.66,5550.25,3550.25
Tile_+055_+035_L19_0000010t3.fbx,5549.75,3499.66,5600.36,3550.25
Tile_+055_+035_L19_0000020t3.fbx,5499.66,3549.75,5550.25,3600.34
Tile_+055_+035_L19_0000030t3.fbx,5549.75,3549.75,5600.34,3600.34
Tile_+055_+036_L19_0000000t2.fbx,5499.68,3599.66,5562.06,3655.29
Tile_+055_+036_L19_0000010t1.fbx,5519.75,3649.74,5600.34,3694.2
Tile_+055_+036_L19_0000020.fbx,5514.43,3605.87,5556.21,3650.24
Tile_+055_+036_L19_0000030t2.fbx,5555.71,3599.66,5600.34,3650.24
Tile_+055_+036_L19_0000100t1.fbx,5580.18,3599.66,5600.34,3633.36
Tile_+055_+036_L19_0000110.fbx,5586.42,3682.63,5600.34,3699.97
Tile_+055_+036_L19_0000120t3.fbx,5499.66,3599.66,5550.25,3650.25
Tile_+055_+036_L19_0000130t4.fbx,5549.75,3599.66,5600.34,3650.25
Tile_+055_+036_L19_0000140t3.fbx,5499.66,3649.75,5550.25,3700.34
Tile_+055_+036_L19_0000150t3.fbx,5549.75,3649.75,5600.34,3700.34
Tile_+055_+037_L19_0000000t3.fbx,5499.66,3699.66,5550.25,3750.25
Tile_+055_+037_L19_0000010t3.fbx,5549.75,3699.66,5600.34,3750.25
Tile_+055_+037_L19_0000020t3.fbx,5499.66,3749.75,5550.25,3800.34
Tile_+055_+037_L19_0000030t3.fbx,5549.75,3749.75,5600.34,3800.34
Tile_+055_+038_L19_0000110t1.fbx,5522.67,3799.66,5600.34,3819.21
Tile_+055_+038_L19_0001000t2.fbx,5511.31,3799.66,5553.78,3853.27
Tile_+055_+038_L19_0001010t2.fbx,5553.28,3799.71,5600.34,3832.39
Tile_+055_+038_L19_0001020t4.fbx,5499.99,3809.73,5550.25,3879.87
Tile_+055_+038_L19_0001030t1.fbx,5549.75,3803.8,5600.34,3867.02
Tile_+055_+038_L19_0001100t2.fbx,5549.75,3834.53,5600.34,3900.34
Tile_+055_+038_L19_0001110t1.fbx,5499.66,3803.89,5509.96,3851.33
Tile_+055_+038_L19_0001120t3.fbx,5499.99,3850.83,5550.25,3900.34
Tile_+055_+038_L19_0001130t3.fbx,5499.66,3799.66,5550.25,3850.25
Tile_+055_+038_L19_0001140t3.fbx,5549.75,3799.66,5600.34,3850.25
Tile_+055_+038_L19_0001150t3.fbx,5499.66,3849.75,5550.25,3900.34
Tile_+055_+038_L19_0001160t3.fbx,5549.75,3849.75,5600.34,3900.34
Tile_+056_+031_L19_0000000t3.fbx,5599.66,3099.66,5650.25,3150.25
Tile_+056_+031_L19_0000010t3.fbx,5649.75,3099.66,5700.34,3150.25
Tile_+056_+031_L19_0000020t3.fbx,5599.66,3149.75,5650.25,3200.34
Tile_+056_+031_L19_0000030t3.fbx,5649.75,3149.75,5700.34,3200.34
Tile_+056_+032_L19_0000000t3.fbx,5599.66,3199.66,5650.25,3250.25
Tile_+056_+032_L19_0000010t3.fbx,5649.75,3199.66,5700.34,3250.25
Tile_+056_+032_L19_0000020t3.fbx,5599.66,3249.75,5650.25,3300.34
Tile_+056_+032_L19_0000030t3.fbx,5649.75,3249.75,5700.34,3300.34
Tile_+056_+033_L19_0000000t3.fbx,5599.66,3299.66,5650.25,3350.25
Tile_+056_+033_L19_0000010t3.fbx,5649.75,3299.66,5700.34,3350.25
Tile_+056_+033_L19_0000020t3.fbx,5599.66,3349.75,5650.25,3400.34
Tile_+056_+033_L19_0000030t3.fbx,5649.75,3349.75,5700.34,3400.34
Tile_+056_+034_L19_0000000t3.fbx,5599.66,3399.66,5650.25,3450.25
Tile_+056_+034_L19_0000010t3.fbx,5649.75,3399.66,5700.34,3450.25
Tile_+056_+034_L19_0000020t3.fbx,5599.66,3449.75,5650.25,3500.34
Tile_+056_+034_L19_0000030t3.fbx,5649.75,3449.75,5700.34,3500.34
Tile_+056_+035_L19_0000000t3.fbx,5599.66,3499.66,5650.25,3550.25
Tile_+056_+035_L19_0000010t3.fbx,5649.75,3499.66,5700.39,3550.25
Tile_+056_+035_L19_0000020t3.fbx,5599.66,3549.75,5650.25,3600.34
Tile_+056_+035_L19_0000030t3.fbx,5649.75,3549.75,5700.34,3600.35
Tile_+056_+036_L19_0000000t6.fbx,5599.66,3599.66,5671.86,3650.25
Tile_+056_+036_L19_0000010t4.fbx,5599.66,3649.75,5653.76,3700.34
Tile_+056_+036_L19_0000020t5.fbx,5599.66,3599.66,5650.25,3650.25
Tile_+056_+036_L19_0000030t4.fbx,5649.75,3599.66,5700.34,3650.25
Tile_+056_+036_L19_0000040t4.fbx,5599.66,3649.75,5650.25,3700.34
Tile_+056_+036_L19_0000050t4.fbx,5649.75,3649.75,5700.34,3700.34
Tile_+056_+037_L19_0000000t3.fbx,5599.66,3699.66,5650.25,3750.25
Tile_+056_+037_L19_0000010t3.fbx,5649.75,3699.66,5700.34,3750.25
Tile_+056_+037_L19_0000020t3.fbx,5599.66,3749.75,5650.25,3800.34
Tile_+056_+037_L19_0000030t3.fbx,5649.75,3749.75,5700.34,3800.34
Tile_+056_+038_L19_0000000t2.fbx,5599.66,3809.12,5673.55,3854.65
Tile_+056_+038_L19_0000010t3.fbx,5599.66,3854.15,5641.39,3900.34
Tile_+056_+038_L19_0000020t6.fbx,5599.66,3799.66,5650.25,3850.25
Tile_+056_+038_L19_0000030t7.fbx,5649.75,3799.66,5700.34,3850.25
Tile_+056_+038_L19_0000040t4.fbx,5599.66,3849.75,5650.25,3900.34
Tile_+056_+038_L19_0000050t6.fbx,5649.75,3849.75,5700.34,3900.34
Tile_+056_+039_L19_0000000t3.fbx,5599.66,3899.66,5650.25,3950.25
Tile_+056_+039_L19_0000010t3.fbx,5649.75,3899.66,5700.34,3950.25
Tile_+056_+039_L19_0000020t3.fbx,5599.66,3949.75,5650.25,4000.34
Tile_+056_+039_L19_0000030t3.fbx,5649.75,3949.75,5700.34,4000.34
Tile_+057_+030_L19_0000000t3.fbx,5699.66,2999.66,5750.25,3050.25
Tile_+057_+030_L19_0000010t3.fbx,5749.75,2999.66,5800.34,3050.25
Tile_+057_+030_L19_0000020t3.fbx,5699.66,3049.75,5750.25,3100.34
Tile_+057_+030_L19_0000030t3.fbx,5749.75,3049.75,5800.34,3100.34
Tile_+057_+031_L19_0000000t1.fbx,5699.66,3099.66,5712.05,3123.95
Tile_+057_+031_L19_0000010.fbx,5699.66,3099.66,5719.05,3123.55
Tile_+057_+031_L19_0000100t4.fbx,5699.66,3099.66,5750.25,3150.25
Tile_+057_+031_L19_0000110t3.fbx,5749.75,3099.66,5800.34,3150.25
Tile_+057_+031_L19_0000120t3.fbx,5699.66,3149.75,5750.25,3200.34
Tile_+057_+031_L19_0000130t3.fbx,5749.75,3149.75,5800.34,3200.34
Tile_+057_+032_L19_0000000t3.fbx,5699.66,3199.66,5750.25,3250.25
Tile_+057_+032_L19_0000010t3.fbx,5749.75,3199.65,5800.34,3250.25
Tile_+057_+032_L19_0000020t3.fbx,5699.66,3249.75,5750.25,3300.34
Tile_+057_+032_L19_0000030t3.fbx,5749.75,3249.75,5800.34,3300.34
Tile_+057_+033_L19_0000000t3.fbx,5699.66,3299.66,5750.25,3350.25
Tile_+057_+033_L19_0000010t3.fbx,5749.75,3299.66,5800.34,3350.25
Tile_+057_+033_L19_0000020t3.fbx,5699.66,3349.75,5750.25,3400.34
Tile_+057_+033_L19_0000030t3.fbx,5749.75,3349.75,5800.34,3400.34
Tile_+057_+034_L19_0000000t3.fbx,5699.66,3399.66,5750.25,3450.25
Tile_+057_+034_L19_0000010t3.fbx,5749.75,3399.66,5800.34,3450.25
Tile_+057_+034_L19_0000020t3.fbx,5699.64,3449.75,5750.25,3500.34
Tile_+057_+034_L19_0000030t3.fbx,5749.75,3449.75,5800.36,3500.38
Tile_+057_+035_L19_0000000t3.fbx,5699.66,3499.66,5750.25,3550.25
Tile_+057_+035_L19_0000010t3.fbx,5749.75,3499.66,5800.34,3550.25
Tile_+057_+035_L19_0000020t3.fbx,5699.66,3549.75,5750.25,3600.34
Tile_+057_+035_L19_0000030t3.fbx,5749.75,3549.75,5800.34,3600.34
Tile_+057_+036_L19_0000000t3.fbx,5699.65,3599.66,5750.25,3650.25
Tile_+057_+036_L19_0000010t3.fbx,5749.75,3599.66,5800.34,3650.25
Tile_+057_+036_L19_0000020t3.fbx,5699.66,3649.75,5750.25,3700.34
Tile_+057_+036_L19_0000030t3.fbx,5749.75,3649.75,5800.34,3700.34
Tile_+057_+037_L19_0000000t3.fbx,5699.66,3699.66,5750.25,3750.25
Tile_+057_+037_L19_0000010t3.fbx,5749.75,3699.66,5800.34,3750.25
Tile_+057_+037_L19_0000020t3.fbx,5699.66,3749.75,5750.25,3800.34
Tile_+057_+037_L19_0000030t3.fbx,5749.75,3749.75,5800.34,3800.34
Tile_+057_+038_L19_0000000t3.fbx,5699.66,3799.66,5750.25,3850.25
Tile_+057_+038_L19_0000010t3.fbx,5749.75,3799.66,5800.34,3850.25
Tile_+057_+038_L19_0000020t3.fbx,5699.66,3849.75,5750.25,3900.34
Tile_+057_+038_L19_0000030t3.fbx,5749.75,3849.75,5800.34,3900.34
Tile_+057_+039_L19_0000000t5.fbx,5699.66,3924.32,5750.25,3998.85
Tile_+057_+039_L19_0000010t4.fbx,5749.75,3915.77,5800.34,4000.34
Tile_+057_+039_L19_0000020t6.fbx,5699.66,3899.66,5750.25,3950.25
Tile_+057_+039_L19_0000030t6.fbx,5749.75,3899.66,5800.34,3950.25
Tile_+057_+039_L19_0000040t3.fbx,5699.66,3949.75,5750.25,4000.34
Tile_+057_+039_L19_0000050t4.fbx,5749.75,3949.75,5800.34,4000.34
Tile_+057_+040_L19_0000000t3.fbx,5699.66,3999.66,5750.25,4050.25
Tile_+057_+040_L19_0000010t3.fbx,5749.75,3999.66,5800.34,4050.25
Tile_+057_+040_L19_0000020t3.fbx,5699.65,4049.75,5750.25,4100.34
Tile_+057_+040_L19_0000030t3.fbx,5749.75,4049.75,5800.34,4100.34
Tile_+057_+041_L19_0000000t2.fbx,5749.73,4184.38,5800.34,4200.34
Tile_+057_+041_L19_0000010t3.fbx,5699.66,4099.66,5750.25,4150.25
Tile_+057_+041_L19_0000020t3.fbx,5749.75,4099.66,5800.34,4150.25
Tile_+057_+041_L19_0000030t4.fbx,5699.66,4149.75,5750.25,4200.34
Tile_+057_+041_L19_0000040t4.fbx,5749.75,4149.75,5800.34,4200.34
Tile_+057_+042_L19_0000000.fbx,5699.66,4246.33,5800.34,4300.34
Tile_+057_+042_L19_0000010.fbx,5700.6,4281.34,5712.91,4292.05
Tile_+057_+042_L19_0000020t1.fbx,5757.28,4253.25,5800.34,4295.38
Tile_+057_+042_L19_0000100t3.fbx,5699.66,4232.76,5750.25,4296.06
Tile_+057_+042_L19_0000110t3.fbx,5749.75,4199.66,5800.34,4250.08
Tile_+057_+042_L19_0000120t3.fbx,5749.75,4249.58,5799.66,4296.42
Tile_+057_+042_L19_0000130t4.fbx,5699.66,4199.66,5750.25,4250.25
Tile_+057_+042_L19_0000140t5.fbx,5749.75,4199.66,5800.34,4250.25
Tile_+057_+042_L19_0000150t4.fbx,5699.66,4249.75,5750.25,4300.34
Tile_+057_+042_L19_0000160t4.fbx,5749.75,4249.75,5800.34,4300.34
Tile_+057_+043_L19_0000000t3.fbx,5699.66,4299.66,5750.25,4350.25
Tile_+057_+043_L19_0000010t3.fbx,5749.75,4299.66,5800.34,4350.25
Tile_+057_+043_L19_0000020t3.fbx,5699.66,4349.75,5750.25,4400.34
Tile_+057_+043_L19_0000030t3.fbx,5749.75,4349.75,5800.34,4400.34
Tile_+058_+031_L19_0000000t3.fbx,5799.66,3099.66,5850.25,3150.25
Tile_+058_+031_L19_0000010t3.fbx,5849.75,3099.66,5900.34,3150.25
Tile_+058_+031_L19_0000020t3.fbx,5799.66,3149.75,5850.25,3200.34
Tile_+058_+031_L19_0000030t3.fbx,5849.75,3149.75,5900.34,3200.34
Tile_+058_+032_L19_0000000t2.fbx,5851.08,3199.66,5900.34,3222.85
Tile_+058_+032_L19_0000010t4.fbx,5799.66,3199.66,5850.25,3250.25
Tile_+058_+032_L19_0000020t5.fbx,5849.75,3199.66,5900.34,3250.25
Tile_+058_+032_L19_0000030t3.fbx,5799.66,3249.75,5850.25,3300.34
Tile_+058_+032_L19_0000040t3.fbx,5849.75,3249.75,5900.34,3300.34
Tile_+058_+033_L19_0000000t3.fbx,5799.66,3299.66,5850.25,3350.25
Tile_+058_+033_L19_0000010t3.fbx,5849.75,3299.66,5900.34,3350.25
Tile_+058_+033_L19_0000020t3.fbx,5799.66,3349.75,5850.25,3400.35
Tile_+058_+033_L19_0000030t3.fbx,5849.75,3349.75,5900.34,3400.34
Tile_+058_+034_L19_0000000t3.fbx,5799.66,3399.66,5850.25,3450.25
Tile_+058_+034_L19_0000010t3.fbx,5849.75,3399.66,5900.34,3450.25
Tile_+058_+034_L19_0000020t3.fbx,5799.66,3449.75,5850.25,3500.34
Tile_+058_+034_L19_0000030t3.fbx,5849.75,3449.75,5900.34,3500.34
Tile_+058_+035_L19_0000000t3.fbx,5799.66,3499.66,5850.25,3550.25
Tile_+058_+035_L19_0000010t3.fbx,5849.75,3499.66,5900.34,3550.25
Tile_+058_+035_L19_0000020t3.fbx,5799.66,3549.75,5850.25,3600.34
Tile_+058_+035_L19_0000030t3.fbx,5849.75,3549.75,5900.34,3600.34
Tile_+058_+036_L19_0000000t3.fbx,5799.66,3599.66,5850.25,3650.25
Tile_+058_+036_L19_0000010t4.fbx,5849.75,3599.66,5900.34,3650.25
Tile_+058_+036_L19_0000020t3.fbx,5799.66,3649.75,5850.25,3700.34
Tile_+058_+036_L19_0000030.fbx,5881.14,3649.75,5900.34,3693.24
Tile_+058_+036_L19_0000040t3.fbx,5849.75,3649.75,5900.34,3700.35
Tile_+058_+037_L19_0000000.fbx,5842.29,3750.79,5849.72,3769.33
Tile_+058_+037_L19_0000100t2.fbx,5834.42,3726.52,5876.75,3784.03
Tile_+058_+037_L19_0000110t3.fbx,5830.54,3734.33,5891.88,3791.45
Tile_+058_+037_L19_0001000.fbx,5887.52,3725.23,5895.6,3753.94
Tile_+058_+037_L19_0001010t3.fbx,5889.5,3710.1,5900.34,3753.94
Tile_+058_+037_L19_0001020t1.fbx,5830.48,3753.44,5897.17,3798.99
Tile_+058_+037_L19_0001030t1.fbx,5830.69,3753.44,5900.34,3800.34
Tile_+058_+037_L19_0001100t3.fbx,5799.66,3699.66,5850.25,3750.25
Tile_+058_+037_L19_0001110t3.fbx,5849.75,3699.66,5900.34,3750.25
Tile_+058_+037_L19_0001130t3.fbx,5799.66,3749.75,5850.25,3800.34
Tile_+058_+037_L19_0001140.fbx,5849.75,3768.03,5900.34,3800.34
Tile_+058_+037_L19_0001150t3.fbx,5849.75,3749.75,5900.34,3800.34
Tile_+058_+038_L19_0000000t2.fbx,5799.66,3808.14,5817.93,3880.57
Tile_+058_+038_L19_0000010.fbx,5808.5,3799.66,5826.93,3848.84
Tile_+058_+038_L19_0000020.fbx,5799.66,3848.34,5816.52,3888.86
Tile_+058_+038_L19_0000100t7.fbx,5849.75,3799.66,5900.34,3850.25
Tile_+058_+038_L19_0000110t6.fbx,5849.75,3849.75,5900.34,3900.34
Tile_+058_+038_L19_0000120t2.fbx,5815.23,3799.66,5850.25,3850.25
Tile_+058_+038_L19_0000130t3.fbx,5799.66,3799.66,5850.25,3850.25
Tile_+058_+038_L19_0000140t3.fbx,5799.66,3849.75,5850.25,3900.31
Tile_+058_+038_L19_0000150t6.fbx,5799.66,3849.75,5850.25,3900.34
Tile_+058_+039_L19_0000000t3.fbx,5799.66,3899.66,5850.25,3950.25
Tile_+058_+039_L19_0000010t3.fbx,5849.75,3899.65,5900.34,3950.25
Tile_+058_+039_L19_0000020t3.fbx,5799.66,3949.75,5850.25,4000.35
Tile_+058_+039_L19_0000030t3.fbx,5849.75,3949.75,5900.34,4000.34
Tile_+058_+040_L19_0000000t3.fbx,5799.66,3999.66,5850.25,4050.25
Tile_+058_+040_L19_0000010t3.fbx,5849.75,3999.66,5900.34,4050.25
Tile_+058_+040_L19_0000020t3.fbx,5799.66,4049.75,5850.25,4100.34
Tile_+058_+040_L19_0000030t3.fbx,5849.75,4049.75,5900.34,4100.34
Tile_+058_+041_L19_0000000t3.fbx,5799.66,4099.66,5850.25,4150.25
Tile_+058_+041_L19_0000010t3.fbx,5849.75,4099.66,5900.34,4150.25
Tile_+058_+041_L19_0000020t3.fbx,5799.66,4149.75,5850.25,4200.34
Tile_+058_+041_L19_0000030t3.fbx,5849.75,4149.75,5900.34,4200.34
Tile_+058_+042_L19_0000000t3.fbx,5799.66,4199.66,5850.25,4250.25
Tile_+058_+042_L19_0000010t3.fbx,5849.75,4199.66,5900.34,4250.25
Tile_+058_+042_L19_0000020t3.fbx,5799.66,4249.75,5850.25,4300.34
Tile_+058_+042_L19_0000030t3.fbx,5849.75,4249.75,5900.34,4300.34
Tile_+058_+043_L19_0000000t3.fbx,5799.66,4299.66,5850.25,4350.25
Tile_+058_+043_L19_0000010t3.fbx,5849.75,4299.66,5900.34,4350.25
Tile_+058_+043_L19_0000020t3.fbx,5799.66,4349.75,5850.25,4400.34
Tile_+058_+043_L19_0000030t3.fbx,5849.75,4349.75,5900.34,4400.34
Tile_+059_+033_L19_0000000.fbx,5900.41,3361.7,5950.38,3400.34
Tile_+059_+033_L19_0000010t2.fbx,5949.88,3323.35,6000.34,3374.61
Tile_+059_+033_L19_0000020.fbx,5905.97,3373.52,5951.42,3400.34
Tile_+059_+033_L19_0000030t1.fbx,5950.92,3342.28,6000.34,3393.36
Tile_+059_+033_L19_0000100t1.fbx,5936.18,3361.31,6000.34,3400.34
Tile_+059_+033_L19_0000110t3.fbx,5899.66,3299.66,5950.25,3350.25
Tile_+059_+033_L19_0000120t3.fbx,5949.75,3299.66,6000.34,3350.25
Tile_+059_+033_L19_0000130t3.fbx,5899.66,3349.75,5950.25,3400.34
Tile_+059_+033_L19_0000140t3.fbx,5949.75,3349.75,6000.35,3400.34
Tile_+059_+034_L19_0000000t2.fbx,5899.66,3403.93,5930.84,3450.25
Tile_+059_+034_L19_0000010t2.fbx,5926.76,3449.75,5975.49,3499.74
Tile_+059_+034_L19_0000020t2.fbx,5899.66,3410.61,5946.31,3477.26
Tile_+059_+034_L19_0000030.fbx,5945.81,3454.63,5989.42,3500.34
Tile_+059_+034_L19_0000100t2.fbx,5899.66,3432.77,5947.85,3466.88
Tile_+059_+034_L19_0000110t3.fbx,5947.35,3430.03,5994.76,3500.34
Tile_+059_+034_L19_0000120t5.fbx,5899.66,3399.66,5950.25,3450.25
Tile_+059_+034_L19_0000130t6.fbx,5949.75,3399.66,6000.34,3450.25
Tile_+059_+034_L19_0000140t3.fbx,5899.66,3449.75,5950.25,3500.34
Tile_+059_+034_L19_0000150t4.fbx,5949.75,3449.75,6000.34,3500.34
Tile_+059_+035_L19_0000000t3.fbx,5899.66,3499.66,5950.25,3550.25
Tile_+059_+035_L19_0000010t3.fbx,5949.75,3499.66,6000.34,3550.25
Tile_+059_+035_L19_0000020t3.fbx,5899.66,3549.75,5950.25,3600.34
Tile_+059_+035_L19_0000030t3.fbx,5949.75,3549.75,6000.34,3600.34
Tile_+059_+036_L19_0000000t3.fbx,5899.66,3599.66,5950.25,3650.25
Tile_+059_+036_L19_0000010t3.fbx,5949.75,3599.66,6000.34,3650.25
Tile_+059_+036_L19_0000020t3.fbx,5899.66,3649.75,5950.25,3700.34
Tile_+059_+036_L19_0000030t3.fbx,5949.75,3649.75,6000.34,3700.34
Tile_+059_+037_L19_0000000t3.fbx,5899.65,3699.66,5950.25,3750.25
Tile_+059_+037_L19_0000010t3.fbx,5949.75,3699.66,6000.34,3750.25
Tile_+059_+037_L19_0000020t3.fbx,5899.66,3749.75,5950.25,3800.34
Tile_+059_+037_L19_0000030t3.fbx,5949.75,3749.75,6000.34,3800.34
Tile_+059_+038_L19_0000000t3.fbx,5899.66,3799.66,5950.25,3850.25
Tile_+059_+038_L19_0000010t3.fbx,5949.75,3799.66,6000.34,3850.25
Tile_+059_+038_L19_0000020t3.fbx,5899.66,3849.75,5950.25,3900.34
Tile_+059_+038_L19_0000030t3.fbx,5949.75,3849.75,6000.34,3900.34
Tile_+059_+039_L19_0000000t3.fbx,5899.66,3899.66,5950.25,3950.25
Tile_+059_+039_L19_0000010t3.fbx,5949.75,3899.66,6000.34,3950.25
Tile_+059_+039_L19_0000020t3.fbx,5899.66,3949.75,5950.25,4000.34
Tile_+059_+039_L19_0000030t3.fbx,5949.75,3949.75,6000.34,4000.34
Tile_+059_+040_L19_0000000t2.fbx,5899.66,4004.79,5956.23,4050.34
Tile_+059_+040_L19_0000010t2.fbx,5900.14,4049.84,5954.83,4096.34
Tile_+059_+040_L19_0000020t1.fbx,5909.7,3999.66,5944.34,4028.24
Tile_+059_+040_L19_0000030.fbx,5950.45,4094.85,5952.81,4097.91
Tile_+059_+040_L19_0000100.fbx,5922.79,3999.66,5932.27,4002.63
Tile_+059_+040_L19_0000110t4.fbx,5899.66,3999.66,5950.25,4050.25
Tile_+059_+040_L19_0000120t3.fbx,5949.75,3999.66,6000.34,4050.25
Tile_+059_+040_L19_0000130t3.fbx,5899.66,4049.75,5950.25,4100.34
Tile_+059_+040_L19_0000140t3.fbx,5949.75,4049.75,6000.34,4100.34
Tile_+059_+041_L19_0000000t3.fbx,5899.66,4099.66,5950.25,4150.25
Tile_+059_+041_L19_0000010t3.fbx,5949.75,4099.66,6000.34,4150.25
Tile_+059_+041_L19_0000020t3.fbx,5899.66,4149.75,5950.25,4200.34
Tile_+059_+041_L19_0000030t4.fbx,5949.75,4149.75,6000.34,4200.34
